ds,yhat,yhat_lower,yhat_upper
2014-05-19,19.45331102839753,-64.0430006779825,98.12634166413477
2014-05-20,18.39847666725307,-67.5725312652862,94.23915383922828
2014-05-21,38.68388556571602,-42.13100601832557,120.3445449915711
2014-05-22,29.79993070874043,-53.81218656134096,104.11034364514356
2014-05-23,43.99399430314554,-30.087038403474587,120.79066022746427
2014-05-24,93.92452522064454,16.12321275020064,176.65812723885912
2014-05-25,55.77134734767497,-27.86074683109139,135.92152824659513
2014-05-26,34.658899908100736,-48.345200169703496,113.66587495974014
2014-05-27,35.63822460314575,-47.31106165851758,111.00626854822684
2014-05-28,57.63562538181096,-21.283528645913343,139.7893246510135
2014-05-29,50.127334126008904,-31.396652848997654,131.4190278929653
2014-05-30,65.35377986366792,-14.700056017644114,145.54551128343044
2014-05-31,115.97348248539826,41.78869054495587,194.74320740074606
2014-06-01,78.17302376942789,-2.4230028526992573,155.04778601385846
2014-06-02,57.08981034743204,-21.14829932313638,134.42162741416288
2014-06-03,57.79346000716884,-21.623291092842194,136.0816224649049
2014-06-04,79.23375613929555,3.349691439007195,154.59742188794613
2014-06-05,70.91452450812419,-8.166516630103125,151.43509564838266
2014-06-06,85.10705219247302,10.368047911488997,163.3593465430051
2014-06-07,134.50309265947456,51.1863706989392,212.71828913726637
2014-06-08,95.32393293225601,13.472309677531902,171.94547796289277
2014-06-09,72.74226022874686,-7.197367118211473,150.9280529758115
2014-06-10,71.86268126217912,-7.646409318819041,157.1353632525556
2014-06-11,91.66885934282972,11.913452125376622,168.39320171389187
2014-06-12,81.6966418697197,2.7958438452032572,172.2620804981505
2014-06-13,94.24681415616087,14.785211620424668,180.09351725274408
2014-06-14,142.03753700013877,59.99457861896592,224.69506217775736
2014-06-15,101.31295450926608,21.65318604514501,180.95757638534963
2014-06-16,77.26471703426176,-1.3214617592487634,158.54327062392778
2014-06-17,75.01227670663286,-0.6941013558846792,153.68618820580042
2014-06-18,93.55105550225599,18.132140457381265,176.42111649478298
2014-06-19,82.42218813005698,1.3519146520626104,163.84553671953512
2014-06-20,93.92880731565806,13.227571744369168,175.28857403810864
2014-06-21,140.7875845617906,61.581033048373705,220.88474131378135
2014-06-22,99.23767097020455,19.47676225290297,175.47429361343902
2014-06-23,74.46263693242766,-5.812620726453713,157.95454099662385
2014-06-24,71.57125400805403,-3.134292356893992,153.24820959330447
2014-06-25,89.54506969429626,13.675053719949597,165.89582355988264
2014-06-26,77.91212917408829,-9.089010809599397,154.8289479895974
2014-06-27,88.96045799522749,8.497228184772803,170.73500872567902
2014-06-28,135.39133828084306,57.409410730832256,218.73249661348322
2014-06-29,93.42883804189397,16.51392896252048,166.76004132058114
2014-06-30,68.24231013698366,-10.527669450069007,149.90373920786578
2014-07-01,64.92768944308769,-14.394985867494324,144.8827069718744
2014-07-02,82.45552570734358,-0.7612215756386526,163.60935139834217
2014-07-03,70.34509474827566,-14.74421069942184,146.6296648737451
2014-07-04,80.87819261478386,-1.912523132768373,158.45749612217062
2014-07-05,126.75263821084069,48.3756094230516,206.46418196032516
2014-07-06,84.19193926563018,4.500712489551281,163.01447506432592
2014-07-07,58.36783595738257,-18.169232340032632,134.88026913153286
2014-07-08,54.38155099181518,-26.22555530858808,138.11583683710407
2014-07-09,71.2116862576013,-10.26710529347149,145.74156920399838
2014-07-10,58.388113682670934,-15.028508002926026,127.43703684194061
2014-07-11,68.2054719941551,-10.80823762551325,148.97289614647013
2014-07-12,113.37630390407526,39.989984253463746,191.7019673120672
2014-07-13,70.14029928133789,-12.739373340868145,144.13593759622427
2014-07-14,43.68637065872509,-32.2840242012474,122.97721059591751
2014-07-15,39.13459955484039,-37.38131880105854,112.52886119856426
2014-07-16,55.480024596709235,-22.73830365408951,134.20758427390805
2014-07-17,42.269599041452594,-35.53716476322275,122.05062905582288
2014-07-18,51.81397767757269,-22.77025542548178,129.7226927304553
2014-07-19,96.84016430147058,14.086925412961563,172.60773367233259
2014-07-20,53.600301784048554,-33.09739211386947,133.79109320270894
2014-07-21,27.293343103288713,-53.859013321205715,107.57043547397241
2014-07-22,23.045455940078686,-58.63325845293096,102.7019727620385
2014-07-23,39.85712388455717,-41.49526072775986,119.60887901430632
2014-07-24,27.27631337274885,-49.03541520133963,104.03982052992349
2014-07-25,37.611337582623534,-47.74491211540809,117.76123173154296
2014-07-26,83.58346890635983,1.3501056312975885,162.60624249335004
2014-07-27,41.43577980492328,-32.75746393730628,122.97339844343028
2014-07-28,16.35494946465487,-58.74506609188583,94.61824286590246
2014-07-29,13.451885780845862,-71.05182066645274,98.66887900145923
2014-07-30,31.70912060201869,-39.18313193414678,111.00883303781512
2014-07-31,20.654340335806022,-63.12175019297794,94.5203055469486
2014-08-01,32.573674394443124,-41.02250607515405,109.22261652611188
2014-08-02,80.16478283542283,2.3745735984136256,154.66300208917
2014-08-03,39.64621147769815,-42.56279469840197,119.70274632733309
2014-08-04,16.179739404044817,-60.576705462894424,93.79982392717672
2014-08-05,14.85155519191142,-65.94059028622384,91.54053539233534
2014-08-06,34.620206255868865,-48.98271734312287,117.93905657010514
2014-08-07,24.990669823292368,-51.02525099034989,106.4029904216742
2014-08-08,38.22815473167868,-42.10287069585108,116.47889169206827
2014-08-09,87.01166272712615,8.429488611057335,162.42186035767247
2014-08-10,47.54376578591728,-33.57763794430331,128.81417266921815
2014-08-11,24.975249359030265,-53.449266631227474,106.9218620389508
2014-08-12,24.380771090952166,-57.59591920246638,105.3744879900482
2014-08-13,44.71282738495937,-36.2914135801012,118.58729951924524
2014-08-14,35.4740154094491,-45.66394801675681,109.41474788871025
2014-08-15,48.93087391142875,-31.56827824948892,128.26569172201843
2014-08-16,97.76739456512564,16.014655955203438,174.58650296650012
2014-08-17,58.19466112855558,-22.138040962018223,136.1960623579477
2014-08-18,35.373333667438196,-43.98489149422648,120.107553728345
2014-08-19,34.39481009757952,-49.91258917040365,119.09902855747215
2014-08-20,54.22900902613501,-24.35088668838053,138.00652401277964
2014-08-21,44.39812572268733,-34.05559265772278,125.35097791374716
2014-08-22,57.189977384292305,-18.85714696951677,137.93201706706662
2014-08-23,105.31097687313881,23.886602088742812,184.81504585040594
2014-08-24,64.9952052444865,-19.27280990678365,143.5222621492063
2014-08-26,39.71810519331078,-42.14515079418712,115.3571927456544
2014-08-27,58.86174349648684,-18.84171183534655,133.72281697053012
2014-08-28,48.39897383341564,-36.30846570077064,128.61126288417566
2014-08-29,60.63496720248504,-13.004954399114455,138.91214720951754
2014-08-30,108.29085126862299,25.664772717230814,182.37094829417305
2014-08-31,67.6124063309519,-17.55704468032374,144.50294850088778
2014-09-01,43.79166827129155,-36.45267025866394,122.99187922429014
2014-09-02,41.94729360012983,-38.263283742829024,125.71609627973744
2014-09-03,61.07165158658723,-21.988217137706577,136.22606303073968
2014-09-04,50.70401391910508,-30.381295479773502,128.0730523557263
2014-09-05,63.14347378550973,-14.18143298282406,138.26293509660042
2014-09-06,111.10164595523386,24.832795308847487,190.25857242600506
2014-09-07,70.81162690512072,-14.603953413740038,151.90972329226148
2014-09-08,47.465072335306786,-33.273695809256736,123.75474317056634
2014-09-09,46.14763220114453,-30.59320470542533,123.59776224698967
2014-09-10,65.83191249648013,-17.942124256226304,150.18789499319308
2014-09-11,56.03610788889949,-18.33048663726549,128.3877894390111
2014-09-12,69.03753044624689,-13.800227635331124,141.4233772219626
2014-09-13,117.52594936605423,35.36217368381708,189.58009960846863
2014-09-14,77.7132044185335,-2.2243996049247485,157.87555786723718
2014-09-15,54.75581198007312,-22.87357336302853,138.4141110649848
2014-09-16,53.736393584805995,-23.689781563433804,137.64558964803473
2014-09-17,73.6118647270955,-8.365919202079533,150.12828562288345
2014-09-18,63.88772565052449,-17.92000839669482,146.34585848424376
2014-09-19,76.83205656002211,-4.286889512623774,154.68883889393084
2014-09-20,125.12923934668052,52.655817862758475,203.63849072833082
2014-09-21,84.9898560969044,1.7747476661639476,169.05284998505465
2014-09-22,61.57347298229365,-18.592951635343614,143.09532707452396
2014-09-23,59.97013166826321,-24.304083020487457,147.70673146147402
2014-09-24,79.14848092172122,-0.895564606338575,166.75701659787111
2014-09-25,68.62988805905978,-15.381925150967415,144.07576676663373
2014-09-26,80.702133651608,-2.280653331587506,160.53489927514795
2014-09-27,128.07271571525084,48.99296635892214,205.76443056119464
2014-09-28,86.97822091762788,9.565523142864548,169.88072810857446
2014-09-29,62.60648171056692,-15.549640437442738,152.22836151530944
2014-09-30,60.077354703301864,-18.037626490746884,138.9447593027488
2014-10-01,78.39006876564328,-0.9926028269991487,156.69559716459116
2014-10-02,67.09650061442683,-13.779615770224067,142.11850449181642
2014-10-03,78.51400133881585,-3.316534067410011,150.85621375918902
2014-10-04,125.37782160361411,44.374046997230785,198.38757642612114
2014-10-05,83.9748444792706,1.4842303307468887,163.71415601754762
2014-10-06,59.48922318442284,-17.610786245720575,139.4033459177712
2014-10-07,57.058071031293096,-22.62281065772788,143.80497853035283
2014-10-08,75.69288508030886,-3.7749719842440066,156.18150203535424
2014-10-09,64.95222671403067,-14.435959060218861,142.44013925447206
2014-10-10,77.15407274181088,-2.28518352646655,159.29763455844585
2014-10-11,125.02790148447946,48.01702129686631,204.9375150813875
2014-10-12,84.82300773586624,9.260813104664349,164.0273586745287
2014-10-13,61.729799033081946,-22.08398653057753,143.5893970990405
2014-10-14,60.85993831642862,-11.25887757616646,141.22201905809715
2014-10-15,81.19330660265622,-7.7626930363490185,160.25716789376057
2014-10-16,72.25116315773266,-6.894805299379152,156.28407232542054
2014-10-17,86.30914028752417,6.114228772917855,165.03526043896335
2014-10-18,136.05012754482914,57.52203826011232,218.1125820704987
2014-10-19,97.67352544611646,23.927799567812507,172.4684119451671
2014-10-20,76.31760339373369,-6.144106258294917,160.0813765081995
2014-10-21,77.04080551458425,-6.1544855197188095,154.79660865149603
2014-10-22,98.76995344905572,19.776340330604405,178.80006787098569
2014-10-23,90.97469627164335,15.363287446715582,173.09630813051348
2014-10-24,105.88181521466504,28.29675806237716,186.05087981415278
2014-10-25,156.12940706445403,80.03763028404354,235.30368776874153
2014-10-26,117.87739461587171,37.768342830743606,193.89370322793786
2014-10-27,96.23106714217126,14.06006527358721,176.65079284473924
2014-10-28,96.2234635938228,12.935559878216477,174.72693683174663
2014-10-29,116.76451807645003,36.22461589885558,200.8193480524158
2014-10-30,107.31629057913455,24.24314525291037,184.10139783167426
2014-10-31,120.10786641560158,43.55942514904104,196.89124560307184
2014-11-01,167.83209695447712,84.31924920399557,242.67601483500695
2014-11-02,126.62976755122077,44.76971088684694,208.9246689474986
2014-11-03,101.6395766100005,21.186986490911483,181.33316931223118
2014-11-04,97.93803980103559,20.95927216608859,174.97329899617804
2014-11-05,114.48808445516646,36.79188102639826,195.79544252618905
2014-11-06,100.81349280478682,25.055444159230913,184.35816172846305
2014-11-07,109.21278819860034,27.352843498947074,184.23061750160923
2014-11-08,152.4125839204305,72.5657624473896,225.39888852532434
2014-11-09,106.676848439164,23.229741611401558,182.52619571470132
2014-11-10,77.22880530328192,2.533009649943632,161.1399782709487
2014-11-11,69.23130539644923,-9.609369999821041,148.1718041249071
2014-11-12,81.73362551676531,4.408920362286126,158.08325231537967
2014-11-13,64.34405952651571,-16.558051270700762,147.70839832461218
2014-11-14,69.44193688556996,-13.549554158281955,149.07579644219285
2014-11-15,109.82913033061692,27.761299146994755,188.6991966169374
2014-11-16,61.83754914755932,-16.108644415684978,138.3319281676575
2014-11-17,30.749378368556055,-50.28894902189604,109.65776151307631
2014-11-18,21.775942213107157,-55.07338614507302,100.91326384744202
2014-11-19,34.00318384117065,-53.87614124038666,113.36264959715423
2014-11-20,17.063162309604888,-61.47277277549838,95.75487843446574
2014-11-21,23.345231835757776,-51.95501050322992,103.79909899761262
2014-11-22,65.6469902616949,-11.796227278342807,144.11953539306705
2014-11-23,20.281512423102313,-60.319083294820445,102.09288918435418
2014-11-24,-7.502358437106882,-90.17840980858726,60.01541180983242
2014-11-25,-12.54077697535504,-92.48347290979979,69.07503457489203
2014-11-26,4.191271034987741,-70.2922855431903,84.65945697950355
2014-11-27,-7.747539096630132,-88.50199930609408,72.65525040628461
2014-11-28,3.997109414137423,-70.84831344739747,79.85154955451759
2014-11-29,52.079140081424626,-27.936732280623623,135.70042357154117
2014-11-30,12.709654272021417,-63.008497016552795,94.74608478874165
2014-12-01,-8.97028898159952,-89.29296961674108,59.52564830809264
2014-12-02,-7.908273763232486,-87.00430793315807,67.44620293745069
2014-12-03,14.807923256353153,-63.80230078555209,95.23717986829979
2014-12-04,8.625178035282813,-70.26655267976088,88.5194809773867
2014-12-05,25.739856940854914,-56.9161419834085,108.81227367737479
2014-12-06,78.7526584230074,-8.242289513837422,160.6472108622369
2014-12-07,43.779891986772604,-35.82670136150567,122.6094771457595
2014-12-08,25.877880344882392,-55.756185817413574,106.77188517616085
2014-12-09,30.02627871047639,-44.830097737088586,109.09055623347388
2014-12-10,55.07821077153285,-24.226159360626774,136.00377972503634
2014-12-11,50.43652352283277,-25.024192326794406,137.85370320083132
2014-12-12,68.2697233085562,-16.240327010716772,145.3379673806771
2014-12-13,121.16757546159948,42.624998427797514,195.4753187177221
2014-12-14,85.25277935244594,11.33207249404321,165.414583162063
2014-12-15,65.60539109439586,-10.170459766282889,144.27525412487083
2014-12-16,67.24578261077144,-8.298959843303175,140.99899675668172
2014-12-17,89.08403997485456,7.418123780459456,172.23849034250836
2014-12-18,80.59511521697183,5.293416936609209,164.57028647478978
2014-12-19,94.03331446458296,23.57479552366762,173.9905634313251
2014-12-20,142.0861334271076,61.78400037877274,218.84260874494666
2014-12-21,100.98388822047971,21.506068026471052,177.7252668211707
2014-12-22,75.9218567669236,-1.0454618970125873,146.99066133577927
2014-12-23,72.04076834665808,-11.499964123974452,153.8927860031446
2014-12-24,88.37359790448242,10.361167298931377,170.71481225086106
2014-12-25,74.51803662919772,-5.706636841862504,159.35749232445468
2014-12-26,82.88835599815437,4.6767851470562025,164.88326335833574
2014-12-27,126.2463635609913,50.15442919054638,203.8650634208706
2014-12-28,80.92870542258117,4.077541647986607,162.5417024250885
2014-12-29,52.226542306342154,-30.730966894763153,130.8938144337905
2014-12-30,45.36386535787454,-31.074325742771446,130.141986748032
2014-12-31,59.44238432751804,-21.80507099999522,137.70901020231406
2015-01-01,44.112404645834985,-39.070152247431004,125.56938659028215
2015-01-02,51.78337410475645,-29.82787193542513,130.4077520159127
2015-01-03,95.27420124401158,14.12591750098788,173.35253470051603
2015-01-04,50.91987559292884,-31.03313431533164,129.56359927149379
2015-01-05,23.991176260401367,-56.085968797491034,105.83182024005971
2015-01-06,19.673365072234215,-57.854423074684746,102.46278527493041
2015-01-07,37.01186540020453,-39.38083949190489,115.7168525336077
2015-01-08,25.584327515511326,-56.483298304551646,104.49418393976427
2015-01-09,37.712736303631644,-40.57249405606386,117.84952169214748
2015-01-10,86.1156298768399,3.4544242477058886,163.8542545017285
2015-01-11,47.01691773127649,-30.278425163104586,127.46109716857339
2015-01-12,25.568036403037485,-54.23138402877382,109.5228247419349
2015-01-13,26.829284352815357,-55.675974721072215,109.49715739522938
2015-01-14,49.71827805229091,-27.05053029816353,131.28252756813595
2015-01-15,43.68486758594029,-37.36835922147017,129.15355203560313
2015-01-16,60.92610317730809,-20.52644674596433,140.13515051230334
2015-01-17,114.04125633168785,35.30153689662007,190.7562941947265
2015-01-18,79.14332047557365,2.983563129098633,153.46381872888296
2015-01-19,61.28366785650317,-17.031788328405764,142.66194202019176
2015-01-20,65.43564723961583,-15.353758275749312,146.74988962873687
2015-01-21,90.4450125170817,7.826956897064937,167.53331122517255
2015-01-22,85.72255415937617,0.6396286494152782,159.14657058027234
2015-01-23,103.41209270021183,23.6126651686052,182.85961070592694
2015-01-24,156.09459788277363,75.71853892344461,234.67249473279497
2015-01-25,119.8840493092638,47.57711734794135,200.84764988789337
2015-01-26,99.85209964303645,20.67171181054767,183.80566075345232
2015-01-27,101.01124566050797,18.123455514062048,184.76664518946396
2015-01-28,122.2644068932481,43.3540039496219,197.27273644704252
2015-01-29,113.08022423586402,34.13524238903504,187.00546617521704
2015-01-30,125.70766089556903,41.717079759162004,200.3387006813061
2015-01-31,172.82991747987427,91.3992649698672,257.25028507822555
2015-02-01,130.6741111652494,51.68314000038449,208.05349607983646
2015-02-02,104.4334371540832,29.455298496273137,181.29560026488227
2015-02-03,99.24765382449154,20.16688290663088,172.73914984481286
2015-02-04,114.14985265741865,34.890427399246576,192.79682765741964
2015-02-05,98.73888938044182,14.448539504009918,178.0839369112213
2015-02-06,105.39112398877111,23.82188190603778,182.91825344379598
2015-02-07,146.91154641917433,70.39756121891088,226.61754462122806
2015-02-08,99.64080098372845,20.12554023942641,178.72873282114162
2015-02-09,68.87488765037537,-4.091019255583759,150.11993507020554
2015-02-10,59.843436783011796,-28.988281118487553,133.96954686609206
2015-02-11,71.65456768675696,-9.885677403458494,149.9155784213699
2015-02-12,53.96574958685768,-22.422840249985107,140.64672614477251
2015-02-13,59.19434685402524,-26.890330638283938,140.2119214451946
2015-02-14,100.16795060236838,28.049515507324944,180.5284350066984
2015-02-15,53.23102576184915,-26.859947902546306,134.93642559157087
2015-02-16,23.664658013921727,-58.16771578872003,100.06488220281076
2015-02-17,16.665293710488235,-60.345354884873416,91.15547669363379
2015-02-18,31.290469977076498,-52.295616992269714,108.32197600955645
2015-02-19,17.13093109952406,-60.35737751155427,91.15635874917919
2015-02-20,26.522781927614588,-47.483806536990905,102.60471353965013
2015-02-21,72.1997411436919,-5.722240587332983,150.51419669174666
2015-02-22,30.40197740366301,-54.92233051849331,111.42955943423048
2015-02-23,6.298260706395012,-68.07178958425068,87.42261513898143
2015-02-24,4.967265470367667,-74.27240199058154,87.77272002587625
2015-02-25,25.345962607620965,-49.52636792366155,107.34922193392597
2015-02-26,16.904435020342657,-62.154786667753825,94.05747026869255
2015-02-27,31.86070502070016,-39.21213862413974,111.98785788610424
2015-02-28,82.83557561767245,-4.343726987784396,157.27521417196036
2015-03-01,45.96391009832714,-31.24578253956606,123.08611576616066
2015-03-02,26.319027606224893,-55.02400346658273,104.52812489681438
2015-03-03,28.896001646612874,-48.706224473335986,110.16060455559125
2015-03-04,52.56175548371322,-22.909202387902905,134.61601846094072
2015-03-05,46.73125273069213,-28.02665210183845,132.48497513685308
2015-03-06,63.58334348364319,-12.103238333740705,146.77794081826042
2015-03-07,115.71624836380622,34.65335968204837,194.15959762472744
2015-03-08,79.25909426890657,1.1728579227981433,159.17002012345634
2015-03-09,59.29617801717805,-25.460413527222805,134.88814731313946
2015-03-10,60.84975236363332,-20.049078638866824,143.66094437703893
2015-03-11,82.82924469197346,4.472444466615137,165.26699547308127
2015-03-12,74.70623134108308,-3.431660062524028,153.57990431705525
2015-03-13,88.72876022732207,6.991617504304675,164.21062967765025
2015-03-14,137.5750432467303,56.021747284563276,216.31605702179186
2015-03-15,97.46297718431492,11.306189190238369,173.30988463071157
2015-03-16,73.57221893980373,-10.05078191395608,157.53045908611423
2015-03-17,71.02466262406404,-10.016812661286316,149.21580778610604
2015-03-18,88.83128410358975,11.94608807944857,163.78458740229334
2015-03-19,76.56473202107452,-3.740605320802239,158.57984203009718
2015-03-20,86.57131358804482,6.8087337458066965,169.59499603330303
2015-03-21,131.6224504219724,52.48573310551187,213.05629766735063
2015-03-22,88.02211391748871,7.496320640432977,167.80768594474497
